OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,TotalSales,Profit
10689,2023-06-01 11:31:51,South,Washing Machine,Appliances,2,548,1096,182.47
10690,2023-12-10 15:42:01,South,Washing Machine,Appliances,5,807,4035,658.14
10691,2023-06-26 22:28:58,West,Sofa,Furniture,1,192,192,23.29
10692,2023-01-24 19:02:03,South,Dining Table,Furniture,5,659,3295,571.22
10693,2023-01-27 00:43:08,Central,T-Shirt (Red),Clothing,1,73,73,8.75
10694,2023-12-08 01:51:08,East,Headphones C,Electronics,5,1124,5620,1423.65
10695,2023-07-01 12:33:15,East,Sofa,Furniture,2,116,232,68.04
10696,2023-12-16 08:44:14,East,Tablet D,Electronics,5,524,2620,770.32
10697,2023-04-23 07:11:41,West,Refrigerator,Appliances,2,354,708,193.29
10698,2023-05-10 02:08:01,South,Dining Table,Furniture,3,106,318,70.01
10699,2023-02-04 10:44:02,Central,Jeans,Clothing,2,58,116,27.86
10700,2023-02-23 00:14:41,South,T-Shirt (Blue),Clothing,5,74,370,58.11
10701,2023-06-15 00:02:42,South,T-Shirt (Blue),Clothing,1,71,71,16.06
10702,2023-01-31 15:46:30,South,Office Chair,Furniture,1,270,270,51.61
10703,2023-02-13 13:17:04,East,Headphones C,Electronics,1,450,450,88.38
10704,2023-12-29 03:30:33,Central,Refrigerator,Appliances,5,436,2180,548.39
10705,2023-11-18 21:43:35,Central,Smartphone Model B,Electronics,5,828,4140,647.43
10706,2023-05-09 10:58:36,South,Smartphone Model B,Electronics,3,615,1845,301.86
10707,2023-02-25 22:32:57,East,Refrigerator,Appliances,2,429,858,244.47
10708,2023-04-06 18:00:41,East,Refrigerator,Appliances,1,871,871,96.89
10709,2023-08-21 23:53:33,Central,Office Chair,Furniture,4,172,688,135.62
10710,2023-04-08 20:29:21,East,Dining Table,Furniture,1,192,192,54.25
10711,2023-05-24 06:23:46,East,Sofa,Furniture,1,697,697,154.78
10712,2023-01-31 01:31:20,East,Office Chair,Furniture,1,598,598,125.15
10713,2023-07-11 09:10:30,West,Office Chair,Furniture,4,729,2916,437.25
10714,2023-02-18 13:59:31,South,Refrigerator,Appliances,1,248,248,41.83
10715,2023-09-25 22:56:57,Central,Tablet D,Electronics,5,538,2690,727.4
10716,2023-03-12 19:41:40,Central,Office Chair,Furniture,3,528,1584,335.56
10717,2023-08-17 00:01:53,West,Office Chair,Furniture,3,238,714,144.91
10718,2023-07-15 23:59:40,South,Smartphone Model B,Electronics,5,1141,5705,684.12
10719,2023-12-13 00:22:34,Central,Dining Table,Furniture,1,331,331,34.16
10720,2023-05-03 21:14:04,East,Headphones C,Electronics,2,634,1268,371.19
10721,2023-01-07 03:43:51,Central,Tablet D,Electronics,2,935,1870,327.99
10722,2023-02-04 14:24:35,East,Refrigerator,Appliances,4,800,3200,706.06
10723,2023-07-13 01:14:00,West,T-Shirt (Blue),Clothing,1,45,45,5.22
10724,2023-11-25 09:10:44,East,Blender,Appliances,4,165,660,156.17
10725,2023-11-27 05:28:28,Central,T-Shirt (Blue),Clothing,1,58,58,16.62
10726,2023-02-09 00:02:00,Central,Jacket,Clothing,5,91,455,97.89
10727,2023-02-24 12:37:55,Central,Jacket,Clothing,2,86,172,21.54
10728,2023-10-04 14:45:29,West,Office Chair,Furniture,5,434,2170,469.47
10729,2023-03-21 08:01:40,West,Microwave,Appliances,4,270,1080,273.53
10730,2023-01-31 13:25:28,South,Jacket,Clothing,3,76,228,41.33
10731,2023-10-27 06:28:39,Central,Headphones C,Electronics,3,202,606,167.24
10732,2023-04-17 17:45:35,East,Sofa,Furniture,3,673,2019,463.84
10733,2023-10-06 23:27:30,West,Washing Machine,Appliances,4,556,2224,622.39
10734,2023-11-01 17:32:32,Central,Jeans,Clothing,4,84,336,75.5
10735,2023-09-10 18:56:34,Central,Headphones C,Electronics,2,678,1356,171.21
10736,2023-11-13 12:56:15,West,Blender,Appliances,3,145,435,70.44
10737,2023-05-14 16:58:11,South,Refrigerator,Appliances,3,463,1389,194.96
10738,2023-08-29 03:06:57,West,Sofa,Furniture,3,161,483,136.09
10739,2023-01-01 19:37:20,West,Washing Machine,Appliances,1,954,954,240.48
10740,2023-05-28 21:51:34,East,Sofa,Furniture,4,770,3080,724.66
10741,2023-05-01 05:59:59,East,T-Shirt (Blue),Clothing,4,70,280,44.85
10742,2023-08-30 21:24:39,South,Office Chair,Furniture,1,235,235,32.15
10743,2023-02-23 04:21:17,Central,Headphones C,Electronics,1,449,449,112.83
10744,2023-12-23 21:06:39,West,Dining Table,Furniture,2,467,934,181.97
10745,2023-12-07 12:40:04,South,Smartphone Model B,Electronics,5,1029,5145,746.84
10746,2023-07-29 20:52:27,East,Bookshelf,Furniture,2,599,1198,267.54
10747,2023-12-20 21:19:44,West,Blender,Appliances,1,404,404,43.66
10748,2023-01-08 19:38:30,Central,Jeans,Clothing,5,92,460,76.01
10749,2023-02-13 07:13:16,East,Tablet D,Electronics,4,740,2960,573.39
10750,2023-10-03 02:01:58,East,Dining Table,Furniture,3,682,2046,265.14
10751,2023-08-14 19:51:52,East,Sofa,Furniture,4,364,1456,432.33
10752,2023-07-11 22:32:02,South,Sofa,Furniture,4,541,2164,306.9
10753,2023-03-19 14:47:04,Central,Refrigerator,Appliances,1,449,449,56.61
10754,2023-05-16 15:41:17,West,Microwave,Appliances,3,838,2514,353.74
10755,2023-07-24 13:52:16,South,Tablet D,Electronics,2,1003,2006,509.15
10756,2023-06-02 23:34:08,South,Tablet D,Electronics,2,684,1368,253.22
10757,2023-09-19 02:19:41,South,Blender,Appliances,5,519,2595,552.95
10758,2023-08-06 10:00:51,East,Tablet D,Electronics,2,1043,2086,217.37
10759,2023-11-02 11:13:51,Central,T-Shirt (Red),Clothing,2,70,140,14.96
10760,2023-12-05 07:23:04,South,Jacket,Clothing,5,20,100,18.92
10761,2023-02-07 18:55:08,West,Washing Machine,Appliances,3,874,2622,690.45
10762,2023-09-01 11:49:14,Central,Headphones C,Electronics,5,1154,5770,1598.57
10763,2023-11-06 22:30:42,West,Bookshelf,Furniture,2,705,1410,165.45
10764,2023-11-14 14:35:28,Central,T-Shirt (Blue),Clothing,4,19,76,15.78
10765,2023-11-25 14:23:31,West,Blender,Appliances,4,444,1776,501.98
10766,2023-05-31 09:08:27,East,Laptop Model A,Electronics,1,929,929,164.99
10767,2023-09-27 06:07:56,South,Microwave,Appliances,2,227,454,120.72
10768,2023-12-12 05:04:40,West,Dining Table,Furniture,4,470,1880,238.27
10769,2023-06-18 16:10:58,Central,Jacket,Clothing,2,32,64,18.37
10770,2023-09-23 21:48:59,South,Microwave,Appliances,2,367,734,183.71
10771,2023-06-16 03:59:04,South,Microwave,Appliances,1,433,433,124.82
10772,2023-12-05 16:58:46,Central,Microwave,Appliances,1,288,288,67.77
10773,2023-07-02 17:30:03,West,Office Chair,Furniture,3,777,2331,402.52
10774,2023-08-25 02:19:57,East,Blender,Appliances,3,271,813,233.85
10775,2023-09-01 07:50:54,East,Dining Table,Furniture,5,228,1140,176.83
10776,2023-09-21 04:45:51,West,Office Chair,Furniture,5,255,1275,212.2
10777,2023-10-24 04:42:27,South,Sofa,Furniture,5,477,2385,572.79
10778,2023-06-05 08:44:02,South,Jeans,Clothing,5,36,180,45.55
10779,2023-02-11 15:57:45,South,Jeans,Clothing,4,16,64,18.3
10780,2023-12-06 21:06:54,South,Blender,Appliances,2,486,972,137.01
10781,2023-09-14 11:25:03,West,Washing Machine,Appliances,4,529,2116,549.31
10782,2023-06-05 17:50:44,South,Jeans,Clothing,4,93,372,92.15
10783,2023-10-14 15:52:36,Central,Laptop Model A,Electronics,4,360,1440,162.37
10784,2023-07-26 05:04:34,South,Jacket,Clothing,4,17,68,12.07
10785,2023-02-13 16:00:11,East,Dining Table,Furniture,1,776,776,121.49
10786,2023-01-27 19:42:16,South,Jeans,Clothing,5,30,150,24.13
10787,2023-12-06 10:10:59,West,Sofa,Furniture,3,690,2070,613.94
10788,2023-02-01 23:40:42,East,Microwave,Appliances,5,877,4385,1002.22
10789,2023-03-31 00:01:24,West,Laptop Model A,Electronics,2,887,1774,432.03
10790,2023-04-29 00:54:59,West,Microwave,Appliances,1,105,105,31.01
10791,2023-02-13 20:19:00,East,Dining Table,Furniture,3,603,1809,317.37
10792,2023-05-06 02:21:10,West,Bookshelf,Furniture,5,554,2770,721.22
10793,2023-01-03 06:56:15,West,Bookshelf,Furniture,5,329,1645,307.46
10794,2023-01-28 14:54:48,South,Laptop Model A,Electronics,2,457,914,250.35
10795,2023-07-23 07:05:10,Central,Jacket,Clothing,3,63,189,25.73
10796,2023-09-19 21:41:00,West,Washing Machine,Appliances,5,817,4085,1182.76
10797,2023-03-03 17:17:40,West,Blender,Appliances,3,325,975,140.16
10798,2023-04-21 23:50:01,West,Jacket,Clothing,4,52,208,34.37
10799,2023-10-01 07:37:29,South,Blender,Appliances,5,848,4240,1065.25
10800,2023-05-23 17:32:22,Central,Laptop Model A,Electronics,3,679,2037,364.12
10801,2023-07-06 02:27:25,East,Microwave,Appliances,5,507,2535,561.86
10802,2023-05-12 22:12:46,South,Office Chair,Furniture,3,464,1392,262.97
10803,2023-02-28 20:09:29,South,Jeans,Clothing,3,44,132,32.8
10804,2023-07-20 08:34:12,Central,Headphones C,Electronics,5,980,4900,713.76
10805,2023-05-13 06:09:38,Central,Jeans,Clothing,1,44,44,4.91
10806,2023-09-01 04:00:22,South,Headphones C,Electronics,4,658,2632,421.08
10807,2023-12-07 16:16:28,East,Bookshelf,Furniture,3,598,1794,349.58
10808,2023-12-23 04:11:22,South,Jacket,Clothing,3,39,117,15.63
10809,2023-05-15 12:57:46,Central,Washing Machine,Appliances,4,353,1412,241.39
10810,2023-04-28 15:33:31,East,Tablet D,Electronics,5,1002,5010,901.78
10811,2023-01-27 08:19:20,Central,Jacket,Clothing,2,58,116,12.93
10812,2023-07-03 20:02:17,East,Refrigerator,Appliances,4,977,3908,846.71
10813,2023-02-21 00:30:49,West,T-Shirt (Red),Clothing,3,67,201,55.65
10814,2023-02-21 05:30:19,Central,T-Shirt (Blue),Clothing,3,12,36,4.69
10815,2023-05-07 10:13:57,Central,Jeans,Clothing,5,94,470,103.19
10816,2023-10-25 08:34:14,South,Smartphone Model B,Electronics,5,337,1685,392.52
10817,2023-07-29 14:26:53,Central,Refrigerator,Appliances,3,586,1758,323.24
10818,2023-10-09 04:37:32,Central,Dining Table,Furniture,4,672,2688,645.71
10819,2023-07-10 05:05:43,West,Smartphone Model B,Electronics,5,582,2910,530.05
10820,2023-05-02 19:34:01,Central,Headphones C,Electronics,3,882,2646,531.65
10821,2023-10-27 14:00:40,West,Smartphone Model B,Electronics,2,273,546,55.4
10822,2023-03-18 22:18:25,West,Office Chair,Furniture,5,764,3820,910.47
10823,2023-03-05 05:26:50,West,Refrigerator,Appliances,4,97,388,90.12
10824,2023-06-04 23:00:09,West,Washing Machine,Appliances,3,904,2712,292.03
10825,2023-10-25 06:12:17,East,Blender,Appliances,3,671,2013,349.56
10826,2023-06-10 06:07:00,South,T-Shirt (Blue),Clothing,2,64,128,37.86
10827,2023-10-02 02:04:12,East,T-Shirt (Red),Clothing,4,78,312,57.45
10828,2023-11-30 16:34:44,Central,T-Shirt (Blue),Clothing,3,14,42,8.42
10829,2023-11-28 08:19:49,East,Bookshelf,Furniture,3,760,2280,642.93
10830,2023-04-23 13:44:50,East,Jacket,Clothing,4,59,236,57.45
10831,2023-06-08 02:23:03,Central,Sofa,Furniture,4,212,848,183.52
10832,2023-12-19 02:41:51,Central,Microwave,Appliances,2,517,1034,268.39
10833,2023-07-07 02:03:24,Central,T-Shirt (Red),Clothing,1,23,23,6.28
10834,2023-06-21 17:32:48,East,T-Shirt (Red),Clothing,3,41,123,23.54
10835,2023-09-24 10:41:25,East,Laptop Model A,Electronics,3,388,1164,227.01
10836,2023-01-15 21:24:03,Central,Dining Table,Furniture,2,254,508,90.02
10837,2023-04-25 20:09:52,South,Washing Machine,Appliances,2,937,1874,549.72
10838,2023-04-07 05:49:50,South,Tablet D,Electronics,3,476,1428,341.91
10839,2023-03-13 18:24:06,West,Tablet D,Electronics,4,844,3376,393.79
10840,2023-03-22 19:58:16,Central,Washing Machine,Appliances,1,620,620,169.01
10841,2023-10-23 20:06:04,West,Laptop Model A,Electronics,1,381,381,74.72
10842,2023-06-17 22:19:47,South,Office Chair,Furniture,2,163,326,37.08
10843,2023-11-18 12:54:59,West,Dining Table,Furniture,4,292,1168,245.21
10844,2023-03-04 14:44:21,Central,T-Shirt (Red),Clothing,4,31,124,22.75
10845,2023-09-09 08:16:59,Central,Headphones C,Electronics,2,1142,2284,629.36
10846,2023-09-25 05:29:02,Central,Jeans,Clothing,1,55,55,7.74
10847,2023-09-11 17:53:22,East,Smartphone Model B,Electronics,2,603,1206,319.94
10848,2023-07-04 09:30:36,West,Dining Table,Furniture,2,211,422,89.27
10849,2023-05-29 12:19:55,South,Sofa,Furniture,1,474,474,52.58
10850,2023-07-04 18:15:17,South,Office Chair,Furniture,3,142,426,125.4
10851,2023-04-08 09:36:38,South,Tablet D,Electronics,4,495,1980,401.0
10852,2023-04-27 16:05:46,East,Bookshelf,Furniture,4,321,1284,203.1
10853,2023-11-21 22:31:37,East,Smartphone Model B,Electronics,3,355,1065,206.48
10854,2023-01-06 04:32:25,Central,T-Shirt (Blue),Clothing,2,22,44,11.95
10855,2023-04-16 18:14:42,South,Laptop Model A,Electronics,5,1033,5165,831.46
10856,2023-04-01 14:18:14,East,T-Shirt (Red),Clothing,5,58,290,40.18
10857,2023-08-25 20:05:17,Central,Smartphone Model B,Electronics,2,1003,2006,252.38
10858,2023-01-22 18:04:50,South,Jeans,Clothing,2,84,168,26.81
10859,2023-07-03 01:00:28,West,Bookshelf,Furniture,4,249,996,254.99
10860,2023-06-26 00:45:00,Central,Jacket,Clothing,4,17,68,13.21
10861,2023-12-03 06:28:01,East,Bookshelf,Furniture,5,395,1975,287.36
10862,2023-02-27 16:34:05,East,Office Chair,Furniture,2,739,1478,196.92
10863,2023-03-22 07:41:45,Central,T-Shirt (Blue),Clothing,4,64,256,42.64
10864,2023-11-25 00:45:07,Central,Headphones C,Electronics,3,718,2154,620.32
10865,2023-03-23 01:09:47,East,Smartphone Model B,Electronics,5,1154,5770,972.85
10866,2023-03-20 00:54:31,West,Washing Machine,Appliances,3,230,690,205.36
10867,2023-01-17 20:08:28,South,Smartphone Model B,Electronics,1,1130,1130,222.66
10868,2023-05-04 04:11:42,West,Microwave,Appliances,3,261,783,106.36
10869,2023-02-08 09:59:04,Central,Tablet D,Electronics,5,433,2165,602.36
10870,2023-04-11 14:54:30,West,Laptop Model A,Electronics,1,950,950,182.47
10871,2023-07-11 18:01:36,East,Sofa,Furniture,1,363,363,87.82
10872,2023-03-09 04:54:26,Central,Refrigerator,Appliances,5,783,3915,1161.75
10873,2023-09-18 16:03:24,South,Laptop Model A,Electronics,4,579,2316,254.84
10874,2023-06-05 15:59:23,East,Washing Machine,Appliances,5,680,3400,405.75
10875,2023-03-03 09:28:29,East,Sofa,Furniture,4,163,652,159.15
10876,2023-03-30 18:03:36,South,Office Chair,Furniture,2,449,898,140.42
10877,2023-02-27 06:51:39,South,Blender,Appliances,5,964,4820,659.67
10878,2023-08-10 19:28:48,West,Bookshelf,Furniture,3,197,591,63.75
10879,2023-08-25 22:26:32,Central,Jacket,Clothing,2,80,160,16.7
10880,2023-03-12 04:08:23,South,Jeans,Clothing,4,67,268,68.31
10881,2023-09-03 04:50:40,South,Bookshelf,Furniture,2,375,750,95.17
10882,2023-08-29 21:18:29,Central,Jeans,Clothing,2,97,194,37.55
10883,2023-11-27 11:45:56,South,Smartphone Model B,Electronics,2,1127,2254,498.54
10884,2023-04-24 14:09:09,South,Washing Machine,Appliances,4,832,3328,617.91
10885,2023-09-18 04:42:33,West,Smartphone Model B,Electronics,5,283,1415,149.17
10886,2023-08-04 20:10:19,East,Washing Machine,Appliances,3,854,2562,657.67
10887,2023-03-08 12:29:32,East,Sofa,Furniture,1,683,683,69.74
10888,2023-02-26 02:44:47,East,Tablet D,Electronics,4,255,1020,257.43
10889,2023-03-07 11:53:16,East,Bookshelf,Furniture,3,209,627,174.72
10890,2023-07-23 16:24:28,South,Bookshelf,Furniture,5,667,3335,622.2
10891,2023-04-29 00:09:18,Central,Washing Machine,Appliances,4,699,2796,579.08
10892,2023-01-26 18:08:20,Central,Washing Machine,Appliances,4,98,392,76.6
10893,2023-08-04 15:46:23,West,Refrigerator,Appliances,4,686,2744,488.0
10894,2023-07-31 22:40:53,West,Headphones C,Electronics,5,1191,5955,1652.42
10895,2023-05-18 14:44:36,South,Jacket,Clothing,4,35,140,39.03
10896,2023-02-08 15:20:42,Central,Washing Machine,Appliances,4,272,1088,181.87
10897,2023-09-09 04:43:39,Central,Washing Machine,Appliances,2,215,430,95.9
10898,2023-06-23 04:39:00,East,Smartphone Model B,Electronics,2,230,460,131.28
10899,2023-05-29 15:24:19,South,Microwave,Appliances,3,351,1053,307.91
10900,2023-12-13 22:36:18,South,Smartphone Model B,Electronics,5,391,1955,394.5
10901,2023-01-05 21:39:30,East,Office Chair,Furniture,2,523,1046,199.33
10902,2023-01-28 11:12:19,South,Blender,Appliances,3,989,2967,462.08
10903,2023-09-12 14:50:32,South,Washing Machine,Appliances,4,495,1980,577.71
10904,2023-04-18 00:32:46,West,Office Chair,Furniture,1,164,164,21.08
10905,2023-08-07 15:46:48,Central,Dining Table,Furniture,2,538,1076,232.38
10906,2023-10-19 21:05:52,South,Sofa,Furniture,2,280,560,87.65
10907,2023-01-22 16:23:41,West,Microwave,Appliances,2,826,1652,257.38
10908,2023-09-27 23:58:06,Central,Jacket,Clothing,5,98,490,88.69
10909,2023-03-12 09:25:50,East,Jacket,Clothing,2,85,170,50.96
10910,2023-07-01 03:18:24,West,Jacket,Clothing,1,24,24,2.66
10911,2023-05-08 03:54:28,West,Blender,Appliances,2,320,640,138.05
10912,2023-03-22 03:51:17,Central,Bookshelf,Furniture,5,131,655,76.32
10913,2023-11-04 16:08:21,East,Refrigerator,Appliances,1,89,89,11.65
10914,2023-03-11 01:31:46,West,Sofa,Furniture,4,317,1268,238.27
10915,2023-05-16 05:41:35,South,Refrigerator,Appliances,3,131,393,79.42
10916,2023-05-16 11:53:58,South,Microwave,Appliances,5,769,3845,583.51
10917,2023-11-14 08:15:52,South,Office Chair,Furniture,1,546,546,89.16
10918,2023-03-01 05:55:22,East,T-Shirt (Blue),Clothing,4,53,212,24.89
10919,2023-10-05 06:06:01,West,Office Chair,Furniture,3,543,1629,261.69
10920,2023-09-11 11:19:59,South,Tablet D,Electronics,1,426,426,124.95
10921,2023-06-07 21:35:11,East,Headphones C,Electronics,2,1111,2222,642.03
10922,2023-07-13 17:03:33,South,Dining Table,Furniture,4,286,1144,191.02
10923,2023-05-06 20:30:03,Central,Washing Machine,Appliances,1,273,273,58.47
10924,2023-09-16 04:09:59,West,Laptop Model A,Electronics,5,1076,5380,1516.72
10925,2023-05-27 09:38:35,West,Tablet D,Electronics,1,428,428,43.33
10926,2023-07-16 00:59:51,East,Microwave,Appliances,3,638,1914,501.73
10927,2023-10-07 05:49:45,East,Blender,Appliances,1,237,237,68.65
10928,2023-01-31 21:04:27,West,T-Shirt (Red),Clothing,2,23,46,5.44
10929,2023-11-06 08:45:23,South,Washing Machine,Appliances,4,600,2400,317.49
10930,2023-05-18 05:53:29,South,Bookshelf,Furniture,1,771,771,225.25
10931,2023-09-29 05:07:19,Central,Dining Table,Furniture,3,585,1755,364.18
10932,2023-03-30 23:14:01,South,T-Shirt (Red),Clothing,4,62,248,25.5
10933,2023-05-21 19:00:11,East,Laptop Model A,Electronics,3,611,1833,277.75
10934,2023-10-02 22:52:33,East,Headphones C,Electronics,3,436,1308,248.51
10935,2023-01-16 13:20:27,South,Blender,Appliances,2,769,1538,366.94
10936,2023-02-18 05:21:40,East,Dining Table,Furniture,5,521,2605,642.48
10937,2023-10-08 14:31:04,West,Laptop Model A,Electronics,1,205,205,61.31
10938,2023-04-17 05:57:55,West,T-Shirt (Red),Clothing,3,19,57,8.98
10939,2023-04-02 06:07:59,South,T-Shirt (Blue),Clothing,3,68,204,42.36
10940,2023-01-06 18:12:42,West,Dining Table,Furniture,4,276,1104,228.16
10941,2023-05-22 15:15:01,West,T-Shirt (Red),Clothing,3,40,120,21.74
10942,2023-02-22 23:43:58,Central,Jeans,Clothing,5,78,390,52.19
10943,2023-08-29 21:56:32,Central,Sofa,Furniture,4,444,1776,524.79
10944,2023-11-11 11:13:12,West,Refrigerator,Appliances,1,336,336,90.94
10945,2023-08-29 14:28:48,South,Blender,Appliances,5,811,4055,809.65
10946,2023-09-04 09:35:48,Central,Jeans,Clothing,4,31,124,27.36
10947,2023-03-06 09:01:07,East,Refrigerator,Appliances,4,574,2296,333.96
10948,2023-03-02 14:46:36,East,Refrigerator,Appliances,5,688,3440,718.13
10949,2023-09-08 17:20:27,East,Jacket,Clothing,2,58,116,27.72
10950,2023-09-23 02:05:35,South,Microwave,Appliances,4,549,2196,445.86
10951,2023-11-13 12:03:40,West,Jeans,Clothing,5,90,450,134.13
10952,2023-01-19 12:33:16,East,Smartphone Model B,Electronics,4,680,2720,604.57
10953,2023-08-21 12:06:05,South,Dining Table,Furniture,1,372,372,64.8
10954,2023-10-20 16:30:26,Central,Bookshelf,Furniture,2,427,854,217.28
10955,2023-04-21 14:13:16,West,Washing Machine,Appliances,2,780,1560,209.18
10956,2023-05-31 17:06:13,Central,Microwave,Appliances,5,328,1640,290.12
10957,2023-08-12 01:41:37,South,Blender,Appliances,3,523,1569,265.78
10958,2023-05-09 01:57:06,East,Bookshelf,Furniture,3,328,984,183.38
10959,2023-12-13 10:57:03,East,Headphones C,Electronics,1,355,355,91.01
10960,2023-06-01 00:01:08,South,Headphones C,Electronics,1,900,900,177.15
10961,2023-07-20 20:08:14,East,Bookshelf,Furniture,2,610,1220,315.74
10962,2023-09-12 05:18:16,West,Tablet D,Electronics,1,485,485,104.42
10963,2023-07-27 19:34:25,South,Office Chair,Furniture,5,707,3535,595.34
10964,2023-08-18 19:56:57,Central,Headphones C,Electronics,2,932,1864,488.36
10965,2023-06-01 04:01:59,South,Jeans,Clothing,2,22,44,6.5
10966,2023-03-24 14:13:49,West,T-Shirt (Red),Clothing,3,94,282,40.86
10967,2023-11-29 12:09:21,West,Bookshelf,Furniture,5,723,3615,726.26
10968,2023-08-23 06:40:58,South,Headphones C,Electronics,1,1135,1135,172.71
10969,2023-11-03 00:35:56,South,Blender,Appliances,3,677,2031,206.79
10970,2023-02-08 08:44:52,East,Smartphone Model B,Electronics,1,379,379,87.04
10971,2023-05-26 15:00:06,West,T-Shirt (Blue),Clothing,2,62,124,25.08
10972,2023-09-06 19:20:23,South,Jeans,Clothing,4,39,156,29.5
10973,2023-03-14 17:51:28,South,Headphones C,Electronics,1,1024,1024,300.44
10974,2023-07-27 00:46:45,West,Headphones C,Electronics,4,848,3392,726.7
10975,2023-10-19 14:12:16,South,Washing Machine,Appliances,1,93,93,25.36
10976,2023-07-09 06:37:05,East,Blender,Appliances,3,892,2676,342.23
10977,2023-05-25 05:10:55,West,Laptop Model A,Electronics,2,919,1838,393.04
10978,2023-02-15 06:55:42,East,Smartphone Model B,Electronics,1,999,999,273.32
10979,2023-04-09 09:30:24,East,Smartphone Model B,Electronics,4,680,2720,589.21
10980,2023-03-28 10:40:10,East,Laptop Model A,Electronics,5,1173,5865,1428.73
10981,2023-01-19 22:12:36,East,Dining Table,Furniture,1,171,171,29.82
10982,2023-10-20 20:04:14,West,Tablet D,Electronics,3,389,1167,138.28
10983,2023-04-28 12:53:44,East,Refrigerator,Appliances,4,370,1480,283.54
10984,2023-02-27 21:10:45,East,Jacket,Clothing,3,51,153,27.37
10985,2023-02-21 15:50:18,South,Bookshelf,Furniture,3,238,714,195.22
10986,2023-11-04 06:43:38,West,Laptop Model A,Electronics,3,1062,3186,474.07
10987,2023-11-24 03:59:44,West,T-Shirt (Blue),Clothing,1,41,41,12.03
10988,2023-04-29 20:49:16,Central,Office Chair,Furniture,2,523,1046,305.04
10989,2023-02-20 07:09:20,West,T-Shirt (Blue),Clothing,2,46,92,13.76
10990,2023-10-04 23:29:44,West,Laptop Model A,Electronics,5,391,1955,331.59
10991,2023-02-07 15:08:18,Central,Headphones C,Electronics,3,1021,3063,854.92
10992,2023-02-21 16:19:10,West,Washing Machine,Appliances,1,994,994,291.56
10993,2023-10-19 06:37:08,West,Laptop Model A,Electronics,3,570,1710,322.66
10994,2023-03-25 21:51:43,West,Smartphone Model B,Electronics,3,1055,3165,519.69
10995,2023-09-08 20:46:46,West,Office Chair,Furniture,1,248,248,50.89
10996,2023-09-23 19:39:49,Central,Refrigerator,Appliances,3,499,1497,355.62
10997,2023-07-29 11:58:19,West,Office Chair,Furniture,3,767,2301,355.95
10998,2023-01-20 22:25:20,West,Jeans,Clothing,3,26,78,19.29
10999,2023-06-03 21:59:32,Central,Smartphone Model B,Electronics,3,383,1149,126.77
11000,2023-08-10 04:15:33,South,T-Shirt (Red),Clothing,4,75,300,32.96
11001,2023-12-10 18:48:34,East,Sofa,Furniture,5,470,2350,416.56
11002,2023-02-06 23:52:20,South,Tablet D,Electronics,4,779,3116,531.88
11003,2023-12-16 04:35:34,Central,Smartphone Model B,Electronics,2,376,752,122.67
11004,2023-06-17 03:30:44,East,Sofa,Furniture,3,775,2325,460.82
11005,2023-12-28 04:20:52,Central,Office Chair,Furniture,2,368,736,120.81
11006,2023-12-19 00:11:53,Central,Bookshelf,Furniture,4,669,2676,370.5
11007,2023-10-21 03:51:37,West,Sofa,Furniture,1,204,204,33.03
11008,2023-05-22 16:50:26,East,Bookshelf,Furniture,4,346,1384,408.25
11009,2023-09-14 12:50:24,West,Headphones C,Electronics,4,693,2772,505.12
11010,2023-11-30 13:08:36,East,Bookshelf,Furniture,3,285,855,161.55
11011,2023-09-18 01:35:09,Central,Smartphone Model B,Electronics,4,554,2216,477.12
11012,2023-04-06 11:02:32,Central,Tablet D,Electronics,3,995,2985,885.55
11013,2023-07-26 18:22:37,South,Dining Table,Furniture,1,309,309,45.83
11014,2023-03-13 16:53:20,East,Sofa,Furniture,1,546,546,129.0
11015,2023-02-16 00:47:46,West,Microwave,Appliances,4,521,2084,506.82
11016,2023-03-06 08:09:16,South,Smartphone Model B,Electronics,2,1099,2198,486.78
11017,2023-08-18 06:29:32,South,Bookshelf,Furniture,4,236,944,111.12
11018,2023-07-23 22:38:59,South,Office Chair,Furniture,4,386,1544,363.42
11019,2023-04-14 09:54:05,West,Office Chair,Furniture,5,636,3180,358.76
11020,2023-06-10 02:24:00,South,Blender,Appliances,2,628,1256,275.35
11021,2023-12-14 22:17:11,West,Microwave,Appliances,2,969,1938,480.46
11022,2023-02-16 18:21:19,South,T-Shirt (Red),Clothing,2,82,164,23.32
11023,2023-01-02 01:36:33,West,Headphones C,Electronics,2,1115,2230,598.36
11024,2023-11-25 02:22:19,Central,Jacket,Clothing,2,92,184,19.52
11025,2023-06-01 11:47:42,Central,Dining Table,Furniture,3,251,753,202.38
11026,2023-07-27 22:01:43,Central,Blender,Appliances,5,244,1220,234.32
11027,2023-11-23 02:04:22,Central,Microwave,Appliances,2,332,664,95.3
11028,2023-10-25 03:39:37,Central,T-Shirt (Red),Clothing,1,24,24,3.04
11029,2023-08-21 18:40:33,South,Refrigerator,Appliances,3,509,1527,443.84
11030,2023-11-29 17:31:33,South,Dining Table,Furniture,1,792,792,90.71
11031,2023-06-11 09:12:34,South,Refrigerator,Appliances,4,331,1324,185.12
11032,2023-08-14 14:38:50,West,Jeans,Clothing,2,96,192,32.56
11033,2023-06-03 14:12:01,West,Sofa,Furniture,2,239,478,107.09
